"hh_id","kebele","woreda","zone","killil","dispute","land_red","age_head","f_head","edu_head","m_ad","f_ad","hh_size","n_plots","cert_rnd_two","cert_rnd_one","cert","ironroof2","mobile2","taperec2","radio2","sofa2","barrel2","cart2","plow2","jewelty2","townhouse2","wealth_score","credit_amt","credit"
"3248","78","142","14","1",0,0,70,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"3249","78","142","14","1",0,0,75,0,0,1,2,4,3,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3250","78","142","14","1",0,1,66,0,0,2,1,6,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0.685619802583137,0,0
"3251","78","142","14","1",0,0,71,0,0,3,2,6,8,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"3252","78","142","14","1",0,0,37,0,1,1,1,5,6,0,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3253","78","142","14","1",0,1,65,0,0,1,2,6,3,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"3254","78","142","14","1",1,0,37,0,1,1,1,8,6,0,1,1,1,0,0,0,0,0,1,1,0,0,0.59148139164877,0,0
"3255","78","142","14","1",0,0,54,0,0,2,3,7,8,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3256","87","142","14","1",0,0,40,0,1,1,1,7,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"3257","87","142","14","1",0,0,55,0,0,2,1,10,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"3258","87","142","14","1",0,0,48,0,1,1,1,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3259","87","142","14","1",0,1,50,0,0,2,1,11,3,0,1,1,1,1,0,0,0,0,1,1,0,0,0.107496366744481,0,0
"3261","87","142","14","1",1,1,47,1,1,2,1,5,1,0,0,0,1,1,0,1,0,1,0,0,1,0,-0.733635005858071,0,0
"3263","87","142","14","1",1,1,78,0,0,4,1,6,2,0,1,1,1,1,0,1,0,0,0,1,1,0,-0.445232188554587,0,0
"3264","87","142","14","1",0,0,79,0,0,2,1,6,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"3265","87","142","14","1",0,0,55,1,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"3266","87","142","14","1",0,0,47,1,0,0,2,5,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0.131254378959458,0,0
"3267","87","142","14","1",0,0,62,0,0,2,1,4,3,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"3268","87","142","14","1",0,1,72,0,0,1,2,6,2,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"3269","87","142","14","1",0,0,38,1,1,2,1,5,2,0,0,0,1,1,0,1,0,1,0,0,0,0,-0.352730645944831,0,0
"3270","87","142","14","1",0,0,65,0,0,1,1,2,4,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"3271","79","142","14","1",0,0,43,1,0,1,2,5,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0.201620397793666,0,0
"3272","79","142","14","1",0,0,70,0,0,2,0,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3273","79","142","14","1",0,0,60,1,0,0,1,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0.587307147723905,0,0
"3275","79","142","14","1",0,0,49,0,1,1,1,7,7,0,1,1,1,1,0,0,0,1,0,1,0,1,-0.289352174066464,0,0
"3276","79","142","14","1",0,0,65,1,0,0,1,2,3,0,1,1,1,1,0,0,0,1,1,0,0,0,-0.180906450559004,0,0
"3279","79","142","14","1",0,0,50,0,0,1,1,3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3280","79","142","14","1",0,0,50,0,0,2,1,8,2,0,1,1,0,0,0,0,0,1,1,1,1,0,-0.00266299683156422,0,0
"3281","83","142","14","1",0,0,46,0,1,1,1,6,9,0,1,1,1,0,0,1,0,0,1,1,1,0,-0.170312948292528,0,0
"3282","83","142","14","1",0,0,62,0,0,3,1,5,7,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3283","83","142","14","1",0,0,61,0,1,4,3,11,12,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"3284","83","142","14","1",0,0,63,1,0,0,2,2,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0.87640524028176,0,0
"3285","83","142","14","1",0,0,47,1,0,0,2,4,5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.610442633961565,0,0
"3286","83","142","14","1",1,0,46,0,0,3,1,8,8,0,1,1,0,0,0,0,0,1,0,1,1,0,0.206402787810666,0,0
"3287","83","142","14","1",0,0,52,0,1,2,1,8,5,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"3288","83","142","14","1",0,0,42,0,1,2,1,7,8,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"3289","83","142","14","1",0,0,30,0,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3290","83","142","14","1",0,0,40,0,1,1,1,6,3,0,0,0,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"3291","83","142","14","1",0,0,43,0,1,1,1,8,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"3292","83","142","14","1",0,0,32,0,1,1,1,5,4,0,0,0,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"3293","83","142","14","1",0,0,45,1,0,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"3294","80","142","14","1",0,0,64,0,0,2,2,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3295","80","142","14","1",1,0,55,0,0,2,1,6,3,0,0,0,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3296","80","142","14","1",0,0,62,0,0,2,2,6,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3297","80","142","14","1",0,0,55,0,1,2,3,9,9,0,1,1,0,0,0,0,0,1,0,1,1,1,0.0796910972447798,0,0
"3298","80","142","14","1",0,0,61,0,0,2,2,6,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0.587307147723905,0,0
"3299","80","142","14","1",0,0,51,0,1,2,2,8,5,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"3300","80","142","14","1",0,1,74,0,0,3,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3301","102","131","13","1",0,0,67,0,1,1,1,6,1,0,1,1,0,0,0,0,0,1,1,1,1,0,-0.00266299683156422,0,0
"3302","102","131","13","1",0,0,52,0,1,2,1,5,4,0,1,1,0,1,1,1,0,1,1,1,1,0,-1.13771700795168,0,0
"3303","102","131","13","1",0,0,53,0,1,1,2,9,2,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3304","102","131","13","1",0,0,47,1,1,0,1,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3305","102","131","13","1",0,0,52,0,1,1,3,8,1,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"3306","102","131","13","1",0,0,66,0,0,1,1,5,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0.587307147723905,0,0
"3307","102","131","13","1",0,0,54,1,0,1,1,2,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"3308","102","131","13","1",0,0,55,0,0,1,3,9,1,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3309","102","131","13","1",0,0,53,0,1,1,2,4,2,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"3310","102","131","13","1",0,0,59,0,0,2,3,8,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0.587307147723905,0,0
"3311","102","131","13","1",0,0,58,0,1,1,3,4,2,0,1,1,0,1,1,1,0,1,0,1,1,0,-0.928651223309447,0,0
"3312","102","131","13","1",0,0,45,0,1,1,1,6,2,0,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"3313","102","131","13","1",0,0,60,0,0,1,2,6,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"3314","102","131","13","1",0,0,52,0,1,2,3,10,4,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"3315","102","131","13","1",1,0,65,0,1,1,3,7,3,0,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3316","102","131","13","1",0,0,72,0,0,1,1,4,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"3317","102","131","13","1",0,0,48,0,1,2,3,10,1,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"3318","102","131","13","1",0,0,42,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"3319","105","131","13","1",0,0,52,1,1,2,1,5,1,0,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3320","105","131","13","1",0,0,69,0,1,3,2,5,2,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3321","105","131","13","1",0,0,64,0,1,3,2,8,3,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3322","105","131","13","1",0,0,63,0,1,2,2,7,2,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3323","105","131","13","1",0,0,40,0,1,1,1,5,3,0,1,1,1,1,0,0,0,1,0,1,0,1,-0.289352174066464,0,0
"3324","105","131","13","1",0,0,72,0,1,2,2,7,3,0,1,1,0,1,0,0,0,0,1,1,1,0,-0.00744538684856426,0,0
"3325","105","131","13","1",0,0,70,0,1,3,1,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,-0.268625603151759,0,0
"3326","105","131","13","1",0,0,56,1,0,1,1,2,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"3327","105","131","13","1",0,0,60,0,0,2,2,8,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"3328","105","131","13","1",0,0,66,0,0,3,1,4,2,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"3329","105","131","13","1",0,0,58,0,1,1,2,5,2,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3330","105","131","13","1",0,0,60,0,0,2,2,7,3,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"3331","105","131","13","1",0,0,40,0,1,2,1,7,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"3332","105","131","13","1",0,0,79,0,1,2,1,4,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0.112278756761481,0,0
"3333","105","131","13","1",1,0,54,0,1,2,2,8,3,0,1,1,1,1,0,1,0,1,1,1,1,1,-1.26021229864999,0,0
"3334","105","131","13","1",0,0,50,0,0,2,1,7,2,0,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3335","105","131","13","1",0,0,35,0,1,1,1,5,2,0,1,1,0,1,1,1,0,1,0,1,1,0,-0.928651223309447,0,0
"3336","105","131","13","1",0,0,59,0,0,2,3,6,1,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"3337","105","131","13","1",0,0,70,0,1,1,1,3,2,0,1,1,1,0,1,1,0,0,1,1,1,0,-0.440491954480294,0,0
"3338","99","131","13","1",0,0,53,0,1,2,2,8,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"3339","99","131","13","1",0,0,55,0,1,2,2,7,1,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3340","99","131","13","1",0,0,65,1,0,1,2,4,2,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"3341","99","131","13","1",0,0,40,0,0,1,1,5,2,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3342","99","131","13","1",0,0,63,0,1,3,1,6,3,0,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3343","99","131","13","1",0,0,45,0,1,1,2,7,2,0,1,1,0,0,0,0,0,1,1,1,1,0,-0.00266299683156422,0,0
"3344","99","131","13","1",0,0,46,0,0,1,1,6,4,0,1,1,0,1,0,1,0,0,1,1,1,0,-0.388335366876622,0,0
"3345","99","131","13","1",1,0,48,1,0,1,3,6,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0.610442633961565,0,0
"3346","99","131","13","1",0,0,47,0,0,1,0,3,3,0,1,1,0,1,1,1,0,0,0,1,0,0,-0.0685442285089184,0,0
"3347","99","131","13","1",0,0,42,0,1,2,1,7,1,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"3348","99","131","13","1",0,0,59,0,0,1,3,7,3,0,1,1,0,1,0,1,0,0,1,1,1,0,-0.388335366876622,0,0
"3349","99","131","13","1",1,0,62,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,-0.268625603151759,0,0
"3350","99","131","13","1",0,0,38,0,1,1,1,7,2,0,1,1,1,0,0,0,0,1,1,1,1,0,-0.268625603151759,0,0
"3351","99","131","13","1",0,0,76,0,0,2,2,6,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"3352","99","131","13","1",0,0,60,0,1,2,2,10,3,0,1,1,0,0,0,1,0,1,1,1,1,0,-0.383552976859622,0,0
"3353","98","131","13","1",0,1,70,1,0,1,1,2,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0.39720260539447,0,0
"3354","98","131","13","1",0,0,44,0,1,1,1,8,2,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3355","98","131","13","1",1,0,63,0,0,3,1,6,2,0,1,1,0,1,0,1,0,0,1,1,1,0,-0.388335366876622,0,0
"3356","98","131","13","1",0,0,66,0,0,2,1,5,5,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"3357","98","131","13","1",0,0,56,0,1,3,1,7,7,0,1,1,0,1,0,1,0,1,0,1,1,0,-0.658472217121681,0,0
"3358","98","131","13","1",0,0,53,1,0,2,1,7,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0.206402787810666,0,0
"3359","98","131","13","1",0,0,64,0,1,3,1,9,2,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3360","98","131","13","1",0,0,67,0,0,1,2,7,2,0,1,1,1,0,0,1,0,1,1,1,1,0,-0.649515583179817,0,0
"3361","98","131","13","1",0,0,44,0,1,1,2,9,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"3362","98","131","13","1",0,0,70,0,0,1,1,2,3,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3363","98","131","13","1",0,1,48,1,0,2,3,7,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"3364","98","131","13","1",0,0,34,0,1,1,1,8,2,0,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3365","98","131","13","1",0,0,58,0,1,2,3,8,2,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"3366","98","131","13","1",1,0,45,1,1,1,1,4,2,0,1,1,1,1,0,0,0,1,1,1,0,1,-0.498417958708694,0,0
"3367","100","131","13","1",0,0,75,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"3368","100","131","13","1",1,0,46,0,1,2,1,8,3,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3369","100","131","13","1",0,0,42,0,0,1,1,6,2,0,1,1,0,0,0,1,0,1,1,1,1,0,-0.383552976859622,0,0
"3370","100","131","13","1",0,0,68,0,0,2,2,9,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"3371","100","131","13","1",0,0,47,0,1,2,1,9,2,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3372","267","131","13","1",0,0,50,1,0,1,2,5,3,0,1,1,1,0,0,1,0,0,0,0,1,0,0.229552653933507,0,0
"3373","267","131","13","1",0,0,57,0,0,1,2,8,3,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"3374","267","131","13","1",0,0,58,0,0,1,1,2,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0.857443997968965,0,0
"3375","267","131","13","1",0,0,54,0,0,4,2,7,2,0,1,1,0,1,0,1,0,1,0,1,1,0,-0.658472217121681,0,0
"3376","267","131","13","1",0,0,74,0,0,3,2,5,3,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3377","267","131","13","1",0,0,58,1,0,1,1,3,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"3378","267","131","13","1",0,0,55,0,0,2,3,9,2,0,1,1,0,1,0,1,0,0,1,1,1,0,-0.388335366876622,0,0
"3379","267","131","13","1",0,0,40,1,0,2,1,5,2,0,1,1,1,1,1,0,0,1,0,0,1,0,-0.622924032017779,0,0
"3380","267","131","13","1",0,0,70,0,0,1,3,4,2,0,1,1,0,1,0,0,0,1,0,1,0,1,-0.0233895677462695,0,0
"3381","267","131","13","1",0,0,52,0,1,2,2,8,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0.476539638055725,0,0
"3382","267","131","13","1",0,0,65,0,0,4,1,7,1,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"3383","267","131","13","1",0,0,52,0,1,1,1,6,5,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3384","267","131","13","1",0,0,72,0,0,1,2,3,3,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3385","267","131","13","1",0,0,66,0,0,3,1,6,3,0,1,1,0,1,1,1,0,1,0,1,0,0,-0.547746863396207,0,0
"3386","267","131","13","1",0,0,47,0,0,2,1,7,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"3387","267","131","13","1",0,0,47,0,1,1,2,8,3,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"3388","104","131","13","1",0,0,75,0,0,3,2,6,5,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3389","104","131","13","1",0,0,35,1,0,0,2,5,4,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,0,0
"3390","104","131","13","1",0,0,55,1,0,0,1,4,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0.206402787810666,0,0
"3391","104","131","13","1",0,0,75,0,1,2,5,8,5,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3392","104","131","13","1",0,0,70,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.77810696530771,0,0
"3393","104","131","13","1",1,0,44,0,1,1,1,5,2,0,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3394","104","131","13","1",0,0,70,1,0,1,2,7,2,0,1,1,0,1,0,1,0,1,0,1,0,0,-0.277567857208441,0,0
"3395","104","131","13","1",0,0,46,0,0,2,1,9,3,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3396","104","131","13","1",0,0,46,1,0,3,2,6,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0.0850561557611912,0,0
"3397","104","131","13","1",0,0,55,0,0,3,1,9,3,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"3398","104","131","13","1",0,0,80,0,0,2,1,4,3,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"3399","269","131","13","1",0,0,37,1,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0.610442633961565,0,0
"3400","269","131","13","1",0,0,32,0,0,1,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"3401","269","131","13","1",0,0,59,0,0,3,1,8,2,1,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3402","269","131","13","1",0,0,57,0,1,3,2,7,3,1,1,1,0,1,0,0,0,0,0,1,1,0,0.201620397793666,0,0
"3403","269","131","13","1",0,0,41,0,0,1,1,8,2,1,0,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3404","269","131","13","1",0,0,50,0,0,1,1,8,1,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3405","269","131","13","1",0,0,60,1,0,0,2,3,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.39720260539447,0,0
"3406","269","131","13","1",0,0,65,0,0,2,3,7,1,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"3409","269","131","13","1",1,0,50,1,0,2,2,5,3,1,1,1,1,1,1,0,0,1,0,0,1,1,-0.749635722583665,0,0
"3410","269","131","13","1",0,0,41,0,0,1,1,6,1,1,1,1,1,1,0,0,0,1,1,1,1,0,-0.752610628056048,0,0
"3412","269","131","13","1",0,0,64,0,1,1,2,8,2,1,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"3414","101","131","13","1",0,0,52,0,1,2,1,7,2,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3415","101","131","13","1",0,0,51,0,1,1,1,9,1,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3416","101","131","13","1",0,0,65,0,1,3,2,7,3,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3417","101","131","13","1",0,0,42,0,1,1,1,7,3,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3418","101","131","13","1",1,0,47,0,1,3,1,11,3,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3419","101","131","13","1",0,0,48,0,1,1,2,7,1,0,1,1,1,1,0,1,0,1,0,1,1,1,-1.05114651400776,0,0
"3420","101","131","13","1",0,0,46,0,1,1,3,8,1,0,1,1,0,0,0,1,0,1,1,1,1,0,-0.383552976859622,0,0
"3421","101","131","13","1",0,0,58,0,1,1,2,6,1,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3422","106","131","13","1",0,0,58,1,0,0,2,4,4,1,0,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"3423","106","131","13","1",0,1,63,0,0,2,1,4,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"3424","106","131","13","1",0,0,48,0,1,3,2,10,4,1,0,1,1,1,1,1,0,1,1,1,1,1,-1.53039130483776,0,0
"3425","106","131","13","1",0,0,77,0,0,2,1,3,5,1,0,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3426","106","131","13","1",0,0,60,0,0,2,2,9,4,1,1,1,0,0,0,0,0,1,1,1,1,0,-0.00266299683156422,0,0
"3427","106","131","13","1",0,0,58,0,0,1,3,6,2,1,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3428","106","131","13","1",0,1,65,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.04824381555277,0,0
"3429","106","131","13","1",0,0,52,0,0,3,2,9,3,1,1,1,0,0,0,1,0,1,1,1,0,0,-0.0026486169463824,0,0
"3430","106","131","13","1",0,0,62,0,0,1,2,8,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"3431","96","122","12","1",0,0,80,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"3433","106","131","13","1",0,0,40,0,1,1,1,6,2,1,1,1,0,1,0,0,0,1,1,1,0,0,-0.105743661822614,0,0
"3434","106","131","13","1",0,0,78,0,1,1,3,7,3,1,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"3435","106","131","13","1",0,0,51,0,1,2,1,8,6,1,1,1,0,1,0,1,0,0,1,1,1,0,-0.388335366876622,0,0
"3436","106","131","13","1",0,0,83,0,1,3,1,4,4,1,1,1,0,1,0,0,0,0,0,1,1,0,0.201620397793666,0,0
"3437","106","131","13","1",0,0,40,1,0,0,2,5,7,1,1,1,1,0,0,0,0,1,0,0,1,0,0.131239999074276,0,0
"3438","106","131","13","1",1,0,65,0,1,4,1,8,7,1,1,1,0,1,0,1,0,0,1,1,0,0,-0.00743100696338241,0,0
"3439","106","131","13","1",1,0,54,0,1,1,3,6,4,1,0,1,0,0,0,0,0,1,0,1,1,0,0.206402787810666,0,0
"3440","107","131","13","1",0,0,68,0,0,2,1,8,2,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3441","107","131","13","1",0,0,66,0,0,2,2,8,2,0,1,1,0,1,0,0,0,1,1,1,1,0,-0.486648021735853,0,0
"3442","107","131","13","1",0,0,50,0,0,1,2,6,2,0,1,1,0,0,0,0,0,1,1,1,1,0,-0.00266299683156422,0,0
"3443","107","131","13","1",0,0,48,0,0,1,1,6,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"3444","107","131","13","1",0,0,70,0,0,3,2,6,4,0,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"3445","107","131","13","1",0,0,68,0,0,2,2,5,3,0,1,1,0,1,0,0,0,1,1,1,0,0,-0.105743661822614,0,0
"3446","107","131","13","1",0,0,70,0,0,1,1,4,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"3447","107","131","13","1",0,0,48,0,0,1,3,13,3,0,1,1,0,1,0,1,0,1,1,1,1,0,-0.867538001763911,0,0
"3448","107","131","13","1",0,0,66,0,0,1,1,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,-0.268625603151759,0,0
"3449","107","131","13","1",0,0,50,0,1,1,2,8,2,0,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"3450","107","131","13","1",0,0,40,1,1,2,3,7,1,0,1,1,0,1,1,1,0,1,0,1,1,0,-0.928651223309447,0,0
"3451","90","122","12","1",0,0,54,0,1,1,1,6,4,0,1,1,1,0,0,0,0,0,1,1,1,0,0.21057703173553,0,0
"3452","93","122","12","1",0,0,44,0,1,1,1,7,6,0,1,1,1,1,0,0,0,1,0,0,1,1,-0.479456716395899,0,0
"3453","90","122","12","1",0,0,61,0,0,2,1,6,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0.206402787810666,0,0
"3454","93","122","12","1",0,0,55,1,0,1,1,2,2,0,1,1,0,0,0,1,0,1,0,1,1,0,-0.174487192217392,0,0
"3455","93","122","12","1",0,0,52,1,0,1,1,5,1,0,1,1,1,1,0,1,0,1,1,0,1,1,-1.06941248106619,0,0
"3456","93","122","12","1",1,1,84,0,1,3,2,7,2,0,1,1,1,1,1,1,0,1,1,1,1,1,-1.53039130483776,0,0
"3457","93","122","12","1",1,1,80,0,1,1,1,3,3,0,1,1,1,1,0,1,0,0,1,1,1,1,-0.781009663762703,0,0
"3458","93","122","12","1",0,0,42,0,1,1,1,7,4,0,0,0,1,0,1,0,0,1,1,1,1,0,-0.538804609339525,0,0
